Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA BECTON DICKINSON INDÚSTRIAS CIRÚRGICAS LTDA., LTDA.;21.597.133;b3S;I;2;S5;9;JUIZ DE FORA;MG;12/2017;890;0;884;0;6;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE ZANETTINI BAROSSI;52.218.849;b3S;I;2;S5;9;SAO PAULO;SP;12/2017;856;0;806;26;2;2;4;10;3;3;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS NAS INDUSTRIAS QUIMICAS, FARMACEUTICAS E SIMILARES DA REGIAO METROPOLITANA DO RIO DE JANEIRO LTDA;5.424.088;b3S;I;2;S5;9;SAO GONCALO;RJ;12/2017;833;0;701;0;30;11;17;6;8;59;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA MARIA - PILONCRED;1.107.759;b3S;I;2;S5;9;CERQUILHO;SP;12/2017;821;0;798;20;3;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB SUDOESTE;3.071.386;b3S;I;2;S5;9;BARRA DO CHOCA;BA;12/2017;798;0;591;62;35;38;11;20;7;34;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DO VESTUÁRIO, CONFECÇÕES E ROCHAS ORNAMENTAIS - CREDSUL.;2.330.334;b3S;I;2;S5;9;CACHOEIRO DE ITAPEMIRIM;ES;12/2017;786;0;595;76;28;15;0;2;1;69;0
CREFAZ SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;18.188.384;n1;I;2;S5;10;MARINGA;PR;12/2017;778;0;762;0;5;0;1;3;2;6;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SISTEMA FINANCEIRO DE CURITIBA E REGIÃO - COOPCREFI;6.942.423;b3S;I;2;S5;9;CURITIBA;PR;12/2017;776;0;647;17;50;6;26;0;9;22;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA UNIFI - CREDIUNIFI;3.685.335;b3S;I;2;S5;9;SAO PAULO;SP;12/2017;766;0;761;0;0;1;2;1;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA FMC LTDA;42.258.376;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;12/2017;763;0;557;43;61;11;40;1;17;33;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;881.829;b3S;I;2;S5;9;JABOTICABAL;SP;12/2017;760;0;51;301;188;65;37;27;36;54;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES EM CONSELHOS DE FISCALIZACAO PROFISSIONAL NO MUNICIPIO DO RIO DE JANEIRO LTDA.;2.850.075;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;12/2017;747;0;722;10;0;2;0;4;0;9;0
EGONCRED - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;20.251.847;n1;I;2;S5;10;CAMPINAS;SP;12/2017;732;0;245;19;48;38;28;43;29;282;0
ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;33.775.974;n2;I;2;S4;15;RIO DE JANEIRO;RJ;12/2017;726;726;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL NORTE DO ITAPICURU;5.644.916;b3S;I;2;S5;9;JAGUARARI;BA;12/2017;699;0;428;39;36;23;42;44;17;70;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO METALAC - COOPERMETA;65.594.772;b3S;I;2;S5;9;SOROCABA;SP;12/2017;691;0;691;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S/A-UNIDADE MOGI DAS CRUZES;52.575.206;b3S;I;2;S5;9;MOGI DAS CRUZES;SP;12/2017;679;0;617;3;22;0;0;0;0;38;0
RPW SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;6.249.129;n1;I;2;S5;10;SAO PAULO;SP;12/2017;670;0;547;1;9;3;1;0;24;86;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GARDÊNIA LTDA. - COOPERGARDÊNIA;1.499.278;b3S;I;2;S5;9;POUSO ALEGRE;MG;12/2017;658;0;653;0;0;1;4;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES EM SANEAMENTO BÁSICO NO ESTADO DO ESPÍRITO SANTO - CECMESB-ES;27.418.557;b3S;I;2;S5;9;VITORIA;ES;12/2017;656;0;571;2;30;11;8;4;0;31;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DE CODAJÁS - CODCRED;17.015.842;b3S;I;2;S5;9;CODAJAS;AM;12/2017;634;0;537;10;31;34;1;7;6;8;0
VNK SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;20.269.566;n1;I;2;S5;10;FORTALEZA;CE;12/2017;630;0;462;23;46;34;8;8;18;31;0
FINANCRED - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;27.348.513;n1;I;2;S5;10;CAMPO GRANDE;MS;12/2017;626;0;571;23;32;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO METROPOLITANA DE PORTO ALEGRE - COOPESA;6.975.532;b3S;I;2;S5;9;PORTO ALEGRE;RS;12/2017;608;0;159;259;87;30;7;48;2;16;0
COOPESA-COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COESA TRANSPORTES E EMPRESAS COLIGADAS LTDA;68.848.563;b3S;I;2;S5;9;SAO GONCALO;RJ;12/2017;555;0;508;0;28;6;0;0;1;12;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE BELO HORIZONTE E REGIÃO METROPOLITANA LTDA. - COOPEB;71.502.181;b3S;I;2;S5;9;BELO HORIZONTE;MG;12/2017;523;0;479;0;0;40;0;0;4;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DISTRIBUIDORES DE BEBIDAS DO ESTADO DE SÃO PAULO - SICOOB CREDIBESP;7.753.938;b3S;I;2;S5;9;SAO PAULO;SP;12/2017;519;0;276;8;76;38;0;3;2;117;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO PROGRESSO LTDA - PROCRED;2.931.166;b3S;I;2;S5;9;TRES RIOS;RJ;12/2017;509;0;414;3;5;0;1;3;1;82;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FÁBRICA DE CIMENTO VOTORAN;45.421.856;b3S;I;2;S5;9;VOTORANTIM;SP;12/2017;498;0;455;0;5;4;0;0;0;34;0
COOPERATIVA DE CRÉDITO RURAL DOS AGROPECUARISTAS DA REGIÃO DE PORTO FELIZ;50.334.234;b3S;I;2;S5;9;PORTO FELIZ;SP;12/2017;497;0;6;20;34;0;65;63;50;259;0
FFA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;24.537.861;n1;I;2;S5;10;SAO PAULO;SP;12/2017;483;0;461;2;12;0;3;0;3;2;0
BOM CRÉDITO   SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;5.669.150;n1;I;2;S5;10;VOLTA REDONDA;RJ;12/2017;480;0;254;144;24;17;19;1;0;21;0
CORPAL SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E ÀS EMPRESAS DE PEQUENO PORTE LTDA.;7.327.045;n1;I;2;S5;10;DOURADOS;MS;12/2017;469;0;396;41;1;0;31;0;0;0;0
COOPERATIVA DE CRÉDITO DE CAPITAL E EMPRÉSTIMO DOS EMPREGADOS CELETISTAS DE COOPERATIVAS DOS ESTADOS DE SÃO PAULO E MINAS GERAIS - COCREUNI;57.987.273;b3S;I;2;S5;9;ORLANDIA;SP;12/2017;468;0;401;14;10;29;0;9;0;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA COOPER STANDARD AUTOMOTIVE BRASIL SEALING LTDA. E FLUID SYSTEMS LTDA.;4.464.352;b3S;I;2;S5;9;VARGINHA;MG;12/2017;466;0;464;0;0;0;0;1;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE JUIZ DE FORA LTDA. - COCBAN;4.158.581;b3S;I;2;S5;9;JUIZ DE FORA;MG;12/2017;463;0;452;1;3;0;0;8;0;0;0
FACILICRED SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;4.849.745;n1;I;2;S5;10;CURITIBA;PR;12/2017;456;0;302;24;34;12;0;40;9;36;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DAS INDÚSTRIAS METALÚRGICAS DE PORTO ALEGRE E GRANDE PORTO ALEGRE;90.560.434;b3S;I;2;S5;9;CACHOEIRINHA;RS;12/2017;404;0;355;29;11;2;0;0;2;5;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO HELIO ALONSO-COOPERHA-LTDA;2.786.691;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;12/2017;373;0;285;0;16;2;29;1;7;34;0
EASYNVEST - TÍTULO CORRETORA DE VALORES SA;62.169.875;n2;I;2;S4;15;SAO PAULO;SP;12/2017;365;365;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA DE PAPÉIS SUDESTE LTDA . - CREDESTE;18.340.695;b3S;I;2;S5;9;JUIZ DE FORA;MG;12/2017;355;0;355;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA FABRIMAR S.A. INDUSTRIA E COMERCIO LTDA;42.240.382;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;12/2017;347;0;312;32;0;0;0;0;0;2;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI;5.419.025;b3S;I;2;S5;9;PORTO ALEGRE;RS;12/2017;343;0;252;6;20;15;23;2;13;12;0
FAMÍLIA PAULISTA COMPANHIA HIPOTECÁRIA;53.146.221;n1;I;2;S4;29;SANTOS;SP;12/2017;333;138;177;14;5;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO JOSE NEFFA LTDA;29.985.421;b3S;I;2;S5;9;VITORIA;ES;12/2017;300;0;247;0;16;18;0;16;2;0;0
COOPERATIVA DE CRÉDITO DOS METALÚRGICOS DO ABC - CREDABC;5.740.092;b3S;I;2;S5;9;SAO BERNARDO DO CAMPO;SP;12/2017;276;0;268;0;0;0;6;0;0;2;0
PÓLOCRED   SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7.945.233;n1;I;2;S5;10;FLORIANOPOLIS;SC;12/2017;264;0;4;127;56;0;0;0;0;77;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS NA CAIXA ECONÔMICA FEDERAL NO ESTADO DE SÃO PAULO - APCEFCREDI-SP;7.814.673;b3S;I;2;S5;9;SAO PAULO;SP;12/2017;246;0;158;0;21;18;0;1;12;37;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DOS ORGAOS DO MINISTERIO DA SAUDE NO ESTADO DO RIO DE JANEIRO - CREDISAU;2.966.385;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;12/2017;236;0;198;8;1;0;6;0;0;22;0
COOPERATIVA DE CRÉDITO RURAL ILHÉUS LTDA;16.348.005;b3S;I;2;S5;9;ILHEUS;BA;12/2017;232;0;77;16;10;9;0;4;28;88;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO FEDERAL E MINISTÉRIO PÚBLICO DA UNIÃO NO ESTADO DO PARÁ - COOPERJUS-PA;83.332.700;b3S;I;2;S5;9;BELEM;PA;12/2017;223;0;210;0;0;0;0;0;0;13;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DO TRIÂNGULO LTDA.;1.301.541;b3S;I;2;S5;9;UBERLANDIA;MG;12/2017;222;0;222;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA TEADIT E OUTRAS EMPRESAS ASSOCIADAS LTDA;27.669.753;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;12/2017;207;0;201;0;1;1;0;2;0;2;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DO MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO NA REGIÃO METROPOLITANA DE BELÉM;83.347.294;b3S;I;2;S5;9;BELEM;PA;12/2017;202;0;161;9;2;14;9;0;0;7;0
FLEX SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;7.584.094;n1;I;2;S5;10;BELO HORIZONTE;MG;12/2017;165;0;105;3;7;9;1;7;0;34;0
DOURADA - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA;11.545.653;n1;I;2;S5;10;LAGOA DOURADA;MG;12/2017;151;0;151;0;0;0;0;0;0;0;0
CASA DO CRÉDITO S.A. SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR;5.442.029;n1;I;2;S5;10;SAO PAULO;SP;12/2017;144;0;60;20;4;3;9;4;1;43;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CAMPO GRANDE - SICOOB ALIANÇA MS;28.128.009;b3S;I;2;S5;9;CAMPO GRANDE;MS;12/2017;142;0;83;5;35;18;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO BEZERRA DE MELLO LTDA;33.916.883;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;12/2017;120;0;114;0;0;0;0;0;0;6;0
COOPSERJ - COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO DO ESTADO DO RIO DE JANEIRO LTDA.;2.723.075;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;12/2017;107;0;88;0;0;0;0;0;0;18;0
TORRES MENDES & MENDES SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;18.394.228;n1;I;2;S5;10;JAU;SP;12/2017;97;0;30;5;40;6;2;6;1;7;0
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10.013.534;b3C;I;2;S5;9;SERRINHA;BA;12/2017;91;0;91;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE CAPITAL E EMPRÉSTIMO DOS TRABALHADORES NAS EMPRESAS DE TECNOLOGIA E INFORMÁTICA DE BELO HORIZONTE E CIDADES LIMÍTROFES LTDA - COOPERINFOR;28.435.685;b3S;I;2;S4;9;BELO HORIZONTE;MG;12/2017;77;0;77;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS IND.ALIMENTACAO REG.GRDE.VITORIA EST.ES-CREDI-ALIMENTO;3.973.743;b3S;I;2;S5;9;VITORIA;ES;12/2017;73;0;52;3;6;1;1;0;2;8;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO ESPÍRITO SANTO LTDA. - CECOOPES;5.790.149;b3C;I;2;S5;9;VITORIA;ES;12/2017;56;0;0;0;0;0;0;0;0;56;0
BANCO DE LA REPUBLICA ORIENTAL DEL URUGUAY;51.938.876;b1;I;3;S4;28;SAO PAULO;SP;12/2017;14;0;0;0;4;0;0;10;0;0;0
BANCO FICSA S.A.;61.348.538;b1;I;2;S4;8;SAO PAULO;SP;12/2017;4;0;0;0;0;0;0;0;0;4;0
CREDILON SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR DA REGIAO DE LONDRINA LTDA;4.223.451;n1;I;2;S5;10;LONDRINA;PR;12/2017;1;0;1;0;0;0;0;0;0;0;0
FIDÚCIA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LIMITADA.;4.307.598;n1;I;2;S5;10;BELO HORIZONTE;MG;12/2017;1;0;0;0;0;0;0;0;0;1;0
H.H.PICCHIONI;30.829;n2;C;2;S4;196;BELO HORIZONTE;MG;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
MÁXIMA;50.201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
VR;50.524;b1;C;2;S4;199;BARUERI;SP;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
CM CAPITAL MARKETS;51.248;n2;C;3;S4;196;SAO PAULO;SP;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
PLANNER;51.341;n1;C;2;S4;197;SAO PAULO;SP;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
MORGAN STANLEY;51.413;b1;C;3;S3;199;SAO PAULO;SP;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
COINVALORES;51.561;n2;C;2;S4;196;SAO PAULO;SP;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
GOLDMAN SACHS;51.585;b2;C;3;S3;198;SAO PAULO;SP;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
CONFIDENCE;51.671;b2;C;2;S4;198;SAO PAULO;SP;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
FINAXIS;51.688;b1;C;2;S4;199;CURITIBA;PR;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
BEXS;51.743;b2;C;2;S4;198;SAO PAULO;SP;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
WESTERN UNION;51.767;b1;C;3;S4;199;SAO PAULO;SP;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
BNY MELLON;51.808;b1;C;3;S4;199;RIO DE JANEIRO;RJ;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
UBS;51.877;b2;C;3;S4;198;SAO PAULO;SP;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
AGIPLAN;51.956;b1;C;2;S4;199;PORTO ALEGRE;RS;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
XP INVESTIMENTOS;51.994;n2;I;2;S4;196;RIO DE JANEIRO;RJ;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
TULLETT PREBON BRASIL;52.027;n2;C;3;S4;196;SAO PAULO;SP;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141.155;b3S;I;2;S5;9;SAO GONCALO;RJ;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184.068;b3C;I;2;S4;9;BELO HORIZONTE;MG;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204.963;b3S;I;2;S5;9;SEARA;SC;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
AGK CORRETORA DE CAMBIO S.A.;250.699;n2;I;2;S4;21;SAO PAULO;SP;12/2017;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED LTDA. - UNICRED DO BRASIL.;315.557;b3C;I;2;S4;9;SAO PAULO;SP;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
FOCO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;329.598;n2;I;2;S4;16;SAO PAULO;SP;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;460.065;n2;I;2;S4;16;RIO DE JANEIRO;RJ;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543.968;b3C;I;2;S4;9;FLORIANOPOLIS;SC;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548.980;b3S;I;2;S5;9;BELO HORIZONTE;MG;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778.858;b3S;I;2;S5;9;BRASILIA;DF;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA VALE FERTILIZANTES S/A - COCRESGO LTDA.;968.834;b3S;I;2;S5;9;CATALAO;GO;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;997.185;b1;I;2;S4;2;SAO PAULO;SP;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
CIELO S.A.;1.027.058;n4;I;2;;41;BARUERI;SP;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS MUNICÍPIOS DA REGIÃO METROPOLITANA DA GRANDE VITÓRIA/ES;1.235.921;b3S;I;2;S5;9;VITORIA;ES;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
COOPERATIVA DE CRÉDITO RURAL DE PEQUENOS AGRICULTORES E DA REFORMA AGRÁRIA DO CENTRO OESTE DO PARANÁ - CREHNOR LARANJEIRAS;1.330.387;b3S;I;2;S5;9;LARANJEIRAS DO SUL;PR;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
REDECARD S.A.;1.425.787;n4;I;2;;41;SAO PAULO;SP;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
OPPORTUNITY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;1.582.158;n2;I;2;S4;16;RIO DE JANEIRO;RJ;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1.634.601;b3C;I;2;S4;9;PORTO ALEGRE;RS;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
H.COMMCOR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;1.788.147;n2;I;2;S4;16;SAO PAULO;SP;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
BAHIA ADMINISTRAÇÃO DE RECURSOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;2.276.653;n2;I;2;S4;16;SALVADOR;BA;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2.309.070;b3S;I;2;S5;9;JI-PARANA;RO;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS INSTITUIÇÕES DE SERVIÇO SOCIAL AUTÔNOMO EM MANAUS LTDA.;2.321.862;b3S;I;2;S5;9;MANAUS;AM;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
GREENCRED - COOPERATIVA DE CREDITO DOS MEDICOS, DEMAIS CATEGORIAS AFINS E PROFESSORES DE ENSINO SUPERIOR DE CURITIBA, REGIAO METROPOLITANA E LITORAL;2.347.114;b3S;I;2;S5;9;CURITIBA;PR;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA EVANIL - COOFE;2.825.208;b3S;I;2;S5;9;NOVA IGUACU;RJ;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA;2.853.045;b3S;I;2;S5;9;JOACABA;SC;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
TREVISO CORRETORA DE CÂMBIO S.A.;2.992.317;n2;I;2;S4;21;SAO PAULO;SP;12/2017;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
INFINITY CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;3.014.007;n2;I;2;S4;15;SAO PAULO;SP;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3.046.391;b3C;I;2;S4;9;LONDRINA;PR;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
AGENCIA DE FOMENTO DO ESTADO DE RORAIMA S/A;3.058.464;n1;I;1;S4;30;BOA VISTA;RR;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA SANEPAR - CREDISANEPAR;3.165.497;b3S;I;2;S5;9;CASCAVEL;PR;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO BANESPA DE BOTUCATU E CIDADES LIMÍTROFES;3.219.207;b3S;I;2;S5;9;BOTUCATU;SP;12/2017;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;0
